ReviewID,GameID,PlayerID,Year,Month,Score,Sentiment,Helpful_Votes,Platform,Verified_Purchase
13900,60,5784,2020,6,10,Positive,125,Nintendo Switch,1
13901,60,7400,2019,11,7,Neutral,271,Wii,1
13902,100,7683,2020,11,7,Positive,220,Wii,1
13903,139,7422,2021,3,10,Positive,419,PS5,1
13904,158,2688,2024,10,7,Positive,399,Nintendo Switch,1
13905,146,9810,2022,12,8,Positive,50,Xbox Series X,1
13906,182,5974,2018,2,9,Positive,117,PS4,1
13907,37,6031,2021,7,7,Positive,302,Xbox 360,1
13908,80,3625,2019,9,8,Positive,384,PC,0
13909,78,8459,2021,3,4,Negative,127,PS4,1
13910,200,2694,2022,5,7,Positive,411,PS3,0
13911,35,9548,2024,3,4,Neutral,428,Wii,0
13912,174,8533,2024,10,10,Positive,477,PS3,1
13913,181,2631,2016,12,8,Positive,16,Wii,1
13914,133,8556,2020,7,9,Positive,249,Xbox 360,1
13915,29,8903,2019,11,7,Positive,191,PS5,1
13916,90,2687,2021,12,7,Positive,106,PC,1
13917,112,9218,2018,7,4,Negative,252,PS4,0
13918,71,9867,2016,2,10,Positive,309,Nintendo Switch,1
13919,143,1493,2022,12,6,Neutral,355,Xbox One,1
13920,141,8597,2024,9,7,Positive,373,PC,1
13921,97,8789,2016,12,3,Negative,182,Xbox Series X,1
13922,116,271,2020,2,10,Positive,459,PS5,1
13923,159,3929,2023,2,8,Positive,79,Wii,1
13924,51,5773,2023,6,10,Positive,13,PS3,1
13925,146,2251,2018,12,9,Positive,34,Xbox Series X,0
13926,189,2689,2017,1,8,Positive,81,Mobile,0
13927,191,1296,2020,5,4,Neutral,77,PS3,1
13928,74,8900,2020,10,9,Positive,151,Xbox One,1
13929,107,2387,2023,8,7,Positive,99,Wii,1
13930,47,9959,2016,1,8,Positive,156,Mobile,1
13931,14,3708,2021,2,5,Neutral,208,Nintendo Switch,1
13932,75,9878,2021,4,10,Positive,477,Xbox Series X,0
13933,19,6269,2024,1,4,Neutral,266,Mobile,1
13934,142,1978,2024,4,7,Positive,279,PS4,1
13935,23,1488,2017,11,7,Positive,477,PS4,1
13936,151,8192,2016,12,10,Positive,83,Wii,1
13937,77,1974,2019,8,9,Positive,181,Mobile,1
13938,118,1097,2020,7,5,Neutral,344,Mobile,1
13939,99,2926,2024,7,1,Negative,432,Nintendo Switch,1
13940,108,1971,2024,3,6,Neutral,432,PC,1
13941,25,1773,2020,2,7,Neutral,182,PS3,1
13942,163,6864,2016,4,10,Positive,55,Xbox One,1
13943,167,3314,2023,2,7,Positive,124,Wii,1
13944,16,8432,2018,11,4,Negative,47,PS3,1
13945,101,4487,2024,7,8,Positive,245,Xbox One,1
13946,197,7465,2024,8,6,Neutral,375,PS3,1
13947,105,8328,2018,10,9,Positive,473,Xbox Series X,0
13948,33,2914,2024,4,10,Positive,416,Xbox Series X,1
13949,100,2721,2018,8,6,Neutral,487,PS5,1
13950,194,1072,2017,9,6,Neutral,367,Xbox 360,1
13951,16,3297,2022,5,7,Positive,40,PS4,1
13952,153,3375,2023,12,9,Positive,365,Nintendo Switch,1
13953,154,6250,2022,12,8,Positive,5,PS4,1
13954,130,1313,2017,11,2,Negative,461,PS4,1
13955,107,7441,2022,1,3,Negative,448,Xbox 360,1
13956,122,4814,2017,1,5,Neutral,89,Nintendo Switch,1
13957,85,8910,2018,6,8,Positive,496,Xbox Series X,1
13958,9,2570,2016,7,5,Neutral,480,PS5,0
13959,24,8089,2024,10,7,Positive,60,Xbox One,1
13960,56,5296,2019,8,1,Negative,23,PS5,1
13961,176,2952,2019,12,9,Positive,16,Wii,1
13962,110,4689,2024,9,7,Positive,90,PS3,1
13963,4,1779,2016,8,10,Positive,423,PS3,1
13964,179,7,2015,1,10,Positive,343,Nintendo Switch,1
13965,167,2212,2016,6,7,Positive,103,PS3,1
13966,199,31,2018,2,6,Neutral,11,Wii,1
13967,123,557,2016,6,7,Positive,180,Xbox One,1
13968,136,5132,2021,6,8,Positive,352,Nintendo Switch,1
13969,69,4844,2021,9,7,Neutral,147,PS3,0
13970,171,1202,2022,4,4,Neutral,12,Xbox 360,1
13971,28,306,2020,1,7,Positive,412,Xbox One,1
13972,109,9346,2018,4,8,Positive,297,Xbox Series X,1
13973,126,717,2018,9,4,Neutral,357,Xbox One,1
13974,193,8396,2020,6,4,Neutral,276,Xbox 360,1
13975,43,1572,2024,7,6,Neutral,366,Wii,1
13976,40,8737,2022,10,8,Positive,207,PS5,1
13977,16,8034,2019,11,8,Positive,479,Nintendo Switch,1
13978,143,7867,2021,7,7,Positive,385,Nintendo Switch,1
13979,153,7436,2022,12,8,Positive,34,Xbox 360,1
13980,48,807,2021,6,7,Neutral,146,Xbox One,1
13981,183,9096,2021,5,9,Positive,115,PC,1
13982,163,9186,2020,8,6,Neutral,349,Nintendo Switch,1
13983,70,5052,2018,2,7,Neutral,445,PC,0
13984,65,8417,2020,5,7,Positive,369,Xbox Series X,1
13985,140,1412,2020,10,10,Positive,35,PS3,1
13986,38,4934,2015,10,9,Positive,57,Xbox One,0
13987,41,9638,2021,7,2,Negative,163,Xbox 360,1
13988,148,3143,2023,12,4,Negative,429,PS3,1
13989,93,8197,2024,4,10,Positive,187,Wii,1
13990,142,5393,2024,7,6,Neutral,57,PS5,1
13991,170,7741,2023,12,7,Positive,184,PS3,1
13992,4,1990,2023,3,4,Negative,111,Xbox Series X,1
13993,67,4535,2019,12,7,Positive,308,Xbox Series X,0
13994,106,5858,2022,3,6,Neutral,468,Xbox 360,1
13995,176,290,2016,12,8,Positive,139,Wii,0
13996,91,6926,2016,4,7,Positive,439,PS5,1
13997,174,8467,2022,11,9,Positive,157,Nintendo Switch,0
13998,5,5696,2018,6,8,Positive,496,PS4,1
13999,137,6024,2015,5,7,Positive,488,Xbox Series X,1
14000,50,3764,2019,11,10,Positive,0,Mobile,0
14001,32,1417,2023,3,8,Positive,190,PS3,1
14002,154,9496,2024,10,10,Positive,178,PC,1
14003,122,7100,2018,12,10,Positive,191,Nintendo Switch,1
14004,161,6196,2021,10,8,Positive,153,PS5,1
14005,27,768,2022,1,9,Positive,231,Nintendo Switch,1
14006,113,6683,2015,10,9,Positive,183,PS5,1
14007,9,3369,2021,8,10,Positive,181,Mobile,1
14008,95,3494,2016,7,4,Neutral,273,Xbox 360,1
14009,79,3592,2024,6,4,Negative,400,Nintendo Switch,1
14010,193,8831,2021,9,10,Positive,274,Mobile,0
14011,63,2115,2019,11,10,Positive,23,Xbox 360,1
14012,80,3220,2024,2,7,Positive,175,PS4,1
14013,77,2195,2024,3,7,Neutral,307,Xbox One,1
14014,47,5598,2015,9,9,Positive,400,Xbox Series X,1
14015,168,7171,2023,4,7,Neutral,381,Xbox One,1
14016,118,4346,2023,12,9,Positive,73,PS5,1
14017,6,4537,2017,9,10,Positive,239,Nintendo Switch,1
14018,35,1966,2018,3,9,Positive,364,Nintendo Switch,1
14019,38,2007,2017,3,10,Positive,233,PS5,1
14020,92,4347,2017,1,9,Positive,232,Wii,1
14021,112,5082,2022,6,8,Positive,466,PS5,1
14022,188,3511,2019,7,4,Neutral,301,Xbox 360,1
14023,155,1426,2022,8,7,Positive,133,Mobile,1
14024,196,5781,2018,1,8,Positive,69,Xbox 360,1
14025,180,4131,2020,12,7,Positive,102,Nintendo Switch,1
14026,33,2456,2019,3,8,Positive,401,PC,1
14027,17,45,2021,8,6,Neutral,212,PS3,1
14028,65,8320,2020,9,8,Positive,102,Xbox Series X,1
14029,106,8807,2016,7,7,Positive,96,Xbox One,0
14030,159,8662,2021,12,9,Positive,456,Xbox One,0
14031,16,9437,2017,7,5,Neutral,3,PS3,1
14032,32,8380,2015,4,7,Positive,45,Nintendo Switch,0
14033,34,2343,2023,4,5,Neutral,208,Xbox 360,1
14034,134,5351,2017,3,3,Negative,407,Wii,1
14035,46,5756,2016,4,7,Positive,173,PS4,1
14036,147,2324,2022,1,1,Negative,310,PC,1
14037,124,6234,2018,11,9,Positive,180,Xbox Series X,1
14038,23,9250,2020,7,8,Positive,5,Xbox 360,1
14039,178,6979,2017,11,9,Positive,10,PS5,1
14040,137,432,2024,8,9,Positive,371,Xbox 360,1
14041,168,9565,2015,10,7,Positive,36,PS3,1
14042,155,1076,2024,8,7,Neutral,213,Wii,0
14043,53,600,2021,1,7,Positive,281,PC,1
14044,10,3533,2015,3,9,Positive,242,Nintendo Switch,1
14045,126,8100,2023,8,7,Positive,241,PS5,1
14046,174,2077,2022,7,7,Positive,196,PS4,1
14047,127,6575,2015,2,10,Positive,485,Nintendo Switch,1
14048,102,1673,2017,5,8,Positive,207,PC,1
14049,35,4486,2021,4,9,Positive,297,Xbox One,1
14050,111,6713,2024,6,8,Positive,411,Wii,1
14051,78,6158,2016,9,7,Positive,245,PC,1
14052,86,5943,2017,7,2,Negative,45,PS4,1
14053,40,2184,2022,3,8,Positive,289,Wii,1
14054,65,2421,2017,6,9,Positive,309,PS3,1
14055,23,372,2023,3,1,Negative,92,Wii,1
14056,157,7970,2018,12,7,Positive,28,Xbox Series X,1
14057,28,4575,2022,4,7,Positive,295,Xbox Series X,1
14058,85,3639,2023,4,9,Positive,348,Xbox One,1
14059,125,681,2016,3,6,Neutral,177,Xbox One,1
14060,181,7357,2015,9,7,Neutral,73,Xbox Series X,1
14061,70,9590,2022,4,7,Positive,497,Nintendo Switch,1
14062,41,2916,2022,6,10,Positive,395,Wii,1
14063,43,1907,2022,7,5,Neutral,403,PS4,1
14064,164,5469,2024,5,8,Positive,403,Nintendo Switch,1
14065,29,317,2024,8,6,Neutral,314,PS5,1
14066,41,8584,2015,4,7,Positive,435,PS5,1
14067,100,4905,2019,11,9,Positive,291,Xbox 360,1
14068,155,8725,2022,1,4,Negative,96,PC,1
14069,13,7675,2016,2,4,Negative,360,PS4,1
14070,152,8384,2020,9,7,Positive,49,Nintendo Switch,1
14071,102,6306,2016,9,9,Positive,473,PC,1
14072,40,5592,2022,9,4,Negative,19,PS3,1
14073,186,3210,2016,9,7,Positive,24,Xbox One,1
14074,164,713,2019,10,9,Positive,394,Nintendo Switch,1
14075,186,5057,2016,6,4,Neutral,65,PC,1
14076,1,8188,2015,8,4,Negative,499,Nintendo Switch,1
14077,185,6388,2015,11,7,Neutral,28,Xbox 360,0
14078,126,6774,2023,8,4,Neutral,355,PS3,0
14079,123,8251,2018,4,8,Positive,163,Mobile,1
14080,192,4281,2018,2,3,Negative,352,Mobile,1
14081,140,4424,2015,3,7,Positive,50,Xbox Series X,1
14082,112,2753,2020,7,7,Positive,403,Wii,1
14083,26,7915,2015,2,9,Positive,444,Nintendo Switch,0
14084,155,1538,2024,7,7,Positive,377,PC,0
14085,17,9795,2019,9,8,Positive,41,Wii,1
14086,31,330,2021,4,10,Positive,257,Mobile,1
14087,10,2882,2019,7,5,Neutral,190,Wii,1
14088,65,9160,2022,10,9,Positive,352,PC,1
14089,74,1513,2016,8,4,Negative,131,PS5,1
14090,85,352,2024,3,2,Negative,297,Mobile,0
14091,71,7760,2015,3,8,Positive,419,Xbox 360,1
14092,154,7238,2016,3,8,Positive,84,Xbox 360,1
14093,163,9026,2020,6,9,Positive,455,Xbox 360,1
14094,81,4942,2018,5,6,Neutral,174,Nintendo Switch,1
14095,176,6472,2017,7,4,Negative,433,Wii,1
14096,182,5427,2022,4,10,Positive,178,Mobile,1
14097,34,4134,2022,2,7,Positive,495,Xbox One,0
14098,36,9850,2017,6,4,Neutral,94,Xbox 360,1
14099,167,6439,2018,10,1,Negative,467,PS5,1
14100,137,3951,2021,5,7,Positive,227,PS5,1
14101,6,7459,2017,1,4,Negative,236,Xbox One,1
14102,166,5301,2021,2,8,Positive,66,Wii,1
14103,13,3684,2019,5,9,Positive,249,Xbox Series X,1
14104,170,4208,2015,5,8,Positive,10,Mobile,0
14105,94,42,2020,9,9,Positive,435,Mobile,1
14106,45,4216,2015,11,8,Positive,334,PC,1
14107,118,5603,2023,6,10,Positive,123,PS4,0
14108,37,1102,2022,6,4,Negative,273,PS3,1
14109,128,7688,2022,7,10,Positive,368,Xbox 360,1
14110,13,3851,2024,8,4,Negative,480,PC,0
14111,45,9815,2016,5,9,Positive,401,Mobile,1
14112,200,3195,2017,12,10,Positive,251,Mobile,0
14113,43,2064,2016,8,7,Positive,314,Wii,0
14114,160,8944,2021,9,7,Neutral,284,Mobile,1
14115,110,5970,2023,2,7,Neutral,17,Mobile,1
14116,120,2975,2020,4,1,Negative,47,Xbox One,1
14117,33,3279,2020,9,8,Positive,82,Xbox Series X,1
14118,142,8684,2024,8,6,Neutral,45,Xbox One,1
14119,152,6890,2022,3,3,Negative,133,Xbox Series X,1
14120,92,2707,2021,8,8,Positive,393,Xbox Series X,0
14121,57,5131,2016,7,6,Neutral,70,Mobile,1
14122,104,8250,2015,2,3,Negative,351,PC,1
14123,78,216,2018,2,8,Positive,307,PS5,1
14124,182,6022,2022,8,4,Neutral,238,PS4,1
14125,179,2292,2023,2,4,Neutral,392,Wii,1
14126,25,4404,2021,12,8,Positive,129,Xbox Series X,1
14127,78,7097,2019,5,1,Negative,58,PS3,1
14128,75,7621,2024,1,8,Positive,489,Nintendo Switch,1
14129,165,9712,2022,3,7,Positive,340,PS3,1
14130,80,5368,2024,10,9,Positive,195,Nintendo Switch,1
14131,45,4955,2021,12,6,Neutral,327,Xbox 360,1
14132,85,5552,2020,8,10,Positive,454,Nintendo Switch,1
14133,35,1142,2017,3,10,Positive,108,PC,1
14134,131,6583,2022,11,10,Positive,196,PC,1
14135,190,4371,2020,3,2,Negative,197,Nintendo Switch,1
14136,58,4300,2023,4,7,Positive,335,PC,1
14137,18,7090,2018,9,7,Positive,41,Xbox Series X,1
14138,8,9880,2021,10,1,Negative,325,Xbox Series X,1
14139,36,8084,2017,4,4,Neutral,20,PC,1
14140,6,4121,2021,6,10,Positive,142,PS3,1
14141,183,164,2016,6,10,Positive,2,PS5,1
14142,78,8086,2024,7,8,Positive,13,Xbox One,0
14143,119,4485,2016,10,10,Positive,290,PS4,1
14144,121,9899,2022,9,7,Positive,99,Xbox Series X,1
14145,24,7826,2019,3,7,Positive,173,Xbox One,1
14146,159,8318,2024,1,8,Positive,197,PC,1
14147,170,5911,2016,2,10,Positive,301,PS4,1
14148,33,2961,2022,8,8,Positive,451,Xbox Series X,1
14149,78,5107,2018,2,5,Neutral,17,PS3,1
14150,43,4302,2016,5,2,Negative,285,Mobile,1
14151,196,7635,2021,7,8,Positive,332,Xbox One,1
14152,98,5809,2018,4,10,Positive,139,PS3,1
14153,128,9886,2019,6,7,Neutral,9,Xbox 360,1
14154,39,4091,2020,11,8,Positive,382,Xbox Series X,1
14155,76,6136,2017,8,4,Neutral,80,Wii,1
14156,81,8038,2015,11,10,Positive,238,PC,1
14157,196,8932,2016,4,2,Negative,149,PS3,1
14158,77,8932,2021,6,5,Neutral,194,Xbox One,0
14159,34,7264,2017,7,7,Neutral,247,PS3,1
14160,172,7438,2020,12,9,Positive,259,Xbox One,1
14161,131,7710,2022,9,3,Negative,371,Nintendo Switch,1
14162,4,7507,2015,5,10,Positive,340,PS3,1
14163,151,4840,2020,7,8,Positive,353,Xbox 360,1
14164,127,4235,2018,7,10,Positive,385,Nintendo Switch,1
14165,6,4900,2016,3,7,Positive,160,Nintendo Switch,1
14166,95,9070,2018,9,4,Neutral,176,PS3,1
14167,135,6819,2018,10,10,Positive,112,Xbox 360,1
14168,144,1623,2022,3,6,Neutral,438,PC,1
14169,112,2296,2021,3,3,Negative,109,Xbox One,0
14170,183,2521,2021,3,3,Negative,43,PS3,1
14171,6,1958,2022,6,4,Negative,345,PS4,1
14172,85,9552,2023,5,8,Positive,441,Nintendo Switch,1
14173,163,1686,2015,8,5,Neutral,370,PS4,1
14174,93,5073,2017,3,3,Negative,38,PS4,1
14175,87,3671,2019,10,7,Positive,468,PC,1
14176,43,8103,2019,8,9,Positive,497,PS5,1
14177,9,8615,2024,9,8,Positive,362,PS3,1
14178,188,6156,2019,5,4,Neutral,146,Xbox One,1
14179,175,7861,2021,2,7,Positive,104,Mobile,1
14180,185,173,2023,7,9,Positive,406,PS3,1
14181,165,6489,2018,2,1,Negative,356,Mobile,1
14182,196,4491,2017,3,3,Negative,487,PS4,1
14183,45,8671,2020,7,6,Neutral,76,Wii,0
14184,95,3955,2016,5,8,Positive,207,Nintendo Switch,0
14185,155,6559,2023,9,1,Negative,329,PS5,1
14186,128,4980,2022,11,10,Positive,360,Xbox 360,1
14187,153,2061,2024,2,10,Positive,376,PS3,0
14188,110,4977,2021,5,6,Neutral,341,Nintendo Switch,1
14189,25,8613,2022,9,8,Positive,442,Xbox Series X,1
14190,113,2299,2019,12,9,Positive,166,PS4,1
14191,25,1261,2022,10,7,Neutral,364,PS4,1
14192,96,936,2016,2,5,Neutral,307,Xbox Series X,1
14193,191,6970,2016,3,1,Negative,383,Mobile,1
14194,55,8875,2020,11,9,Positive,455,Wii,1
14195,171,6799,2018,1,10,Positive,364,PS3,1
14196,192,5399,2018,5,7,Positive,177,PS5,1
14197,144,3719,2020,8,9,Positive,189,PS3,1
14198,85,4192,2021,3,4,Negative,44,Mobile,0
14199,179,1942,2016,11,9,Positive,33,PS5,1
14200,89,6626,2015,8,1,Negative,376,Xbox One,1
14201,159,4485,2019,11,9,Positive,384,PS3,1
14202,139,4015,2017,8,10,Positive,276,PC,0
14203,191,1801,2016,5,10,Positive,446,Xbox One,1
14204,111,6970,2015,4,9,Positive,146,Xbox 360,1
14205,168,6635,2021,11,7,Positive,344,Mobile,1
14206,56,3668,2016,7,6,Neutral,120,Xbox 360,1
14207,15,1271,2022,5,7,Positive,402,PC,1
14208,79,8836,2022,4,6,Neutral,442,Xbox Series X,1
14209,84,2395,2018,3,8,Positive,443,Xbox Series X,1
14210,197,2216,2024,8,7,Positive,115,Wii,1
14211,136,6769,2015,2,7,Positive,443,Xbox Series X,0
14212,96,789,2017,3,9,Positive,272,Mobile,1
14213,186,6958,2022,6,10,Positive,224,Nintendo Switch,1
14214,99,9780,2021,11,9,Positive,92,PC,1
14215,109,6170,2021,9,6,Neutral,199,Mobile,1
14216,112,2650,2023,9,10,Positive,127,PS5,1
14217,133,2160,2021,10,2,Negative,212,PS3,1
14218,61,8044,2019,3,5,Neutral,314,PS5,1
14219,24,406,2018,6,4,Negative,437,PS3,1
14220,28,7303,2018,9,5,Neutral,161,Nintendo Switch,1
14221,31,6920,2023,9,1,Negative,26,Mobile,0
14222,136,2585,2017,3,5,Neutral,433,Wii,1
14223,87,5890,2017,11,7,Positive,138,Xbox One,1
14224,191,2158,2024,4,7,Positive,293,Xbox 360,1
14225,29,4455,2021,11,8,Positive,316,Xbox One,1
14226,131,8984,2022,2,9,Positive,96,Mobile,0
14227,56,1676,2019,1,7,Neutral,284,PS4,1
14228,84,4419,2022,10,9,Positive,432,PS3,1
14229,54,15,2024,3,8,Positive,404,PC,1
14230,36,3461,2020,10,8,Positive,381,Mobile,1
14231,26,2211,2024,5,2,Negative,357,Xbox Series X,0
14232,34,4928,2017,11,7,Positive,132,Xbox Series X,1
14233,157,4261,2015,8,8,Positive,246,Wii,1
14234,199,4827,2018,5,10,Positive,206,PS4,1
14235,141,3284,2016,5,3,Negative,134,Wii,1
14236,127,5232,2017,3,7,Positive,459,Mobile,1
14237,140,6549,2024,7,7,Neutral,59,Wii,1
14238,180,8641,2016,6,7,Neutral,117,Xbox One,1
14239,179,9375,2017,1,10,Positive,285,PS5,1
14240,190,6031,2023,9,9,Positive,243,Wii,0
14241,187,193,2024,7,7,Neutral,378,Xbox 360,1
14242,137,164,2018,9,9,Positive,70,Wii,1
14243,199,2698,2023,10,9,Positive,81,Xbox Series X,1
14244,138,7848,2015,4,6,Neutral,448,Xbox Series X,1
14245,46,4154,2019,2,6,Neutral,205,Wii,1
14246,48,6340,2018,4,8,Positive,463,Xbox One,1
14247,12,8541,2024,4,10,Positive,304,Wii,1
14248,108,5257,2020,10,8,Positive,296,PC,1
14249,38,5295,2023,9,1,Negative,422,Nintendo Switch,1
14250,112,1640,2019,12,9,Positive,226,Mobile,1
14251,98,6938,2022,7,6,Neutral,22,PS5,1
14252,23,711,2021,4,9,Positive,184,Nintendo Switch,1
14253,22,1719,2020,9,4,Negative,341,Xbox 360,1
14254,113,5920,2016,11,9,Positive,194,Wii,1
14255,11,7004,2015,5,4,Neutral,17,Wii,1
14256,54,8951,2021,7,7,Positive,74,PS4,1
14257,96,1711,2023,6,7,Neutral,424,PS3,1
14258,43,1289,2022,1,8,Positive,456,Xbox One,1
14259,131,9262,2022,8,8,Positive,311,Nintendo Switch,0
14260,105,4996,2022,11,3,Negative,172,Nintendo Switch,1
14261,90,9918,2019,9,4,Neutral,327,Xbox 360,1
14262,79,3146,2022,9,5,Neutral,495,PS4,1
14263,175,1992,2017,7,10,Positive,179,Mobile,1
14264,111,9061,2018,3,1,Negative,333,Xbox 360,1
14265,91,394,2018,5,10,Positive,466,PC,0
14266,8,8323,2020,7,4,Neutral,107,Nintendo Switch,1
14267,127,2505,2019,1,10,Positive,79,Nintendo Switch,0
14268,178,2544,2021,1,10,Positive,476,Wii,0
14269,36,8254,2018,8,2,Negative,127,PS4,0
14270,143,7751,2015,1,7,Positive,17,Nintendo Switch,1
14271,183,2900,2021,2,4,Negative,310,Wii,0
14272,3,4232,2021,6,6,Neutral,323,Wii,1
14273,122,5474,2023,11,7,Positive,335,Mobile,0
14274,89,9878,2020,8,3,Negative,298,PS3,1
14275,72,9076,2015,5,4,Neutral,137,PC,1
14276,53,9172,2016,1,7,Neutral,175,PC,0
14277,1,3141,2015,10,9,Positive,187,Xbox 360,1
14278,198,229,2018,9,10,Positive,69,PC,0
14279,100,6413,2015,1,10,Positive,349,Wii,1
14280,129,8761,2021,2,4,Negative,400,Xbox 360,1
14281,40,8740,2023,5,9,Positive,148,Wii,1
14282,156,9348,2023,6,9,Positive,22,Mobile,1
14283,140,3815,2018,7,7,Neutral,141,Xbox 360,1
14284,182,834,2016,9,2,Negative,447,PC,1
14285,2,6878,2018,7,4,Negative,416,Nintendo Switch,1
14286,126,9295,2018,2,5,Neutral,87,PS5,1
14287,57,1735,2018,10,9,Positive,315,Wii,1
14288,156,5446,2023,4,10,Positive,456,Xbox 360,1
14289,49,6487,2015,10,7,Positive,185,Xbox 360,0
14290,94,7178,2018,5,9,Positive,312,Wii,1
14291,48,3038,2023,3,7,Positive,392,Wii,1
14292,67,2926,2022,1,9,Positive,449,Mobile,1
14293,100,6890,2018,7,7,Positive,68,PS5,1
14294,102,1528,2017,3,10,Positive,393,PS3,1
14295,200,3035,2024,3,9,Positive,180,PS4,1
14296,47,2492,2015,9,8,Positive,411,PS5,1
14297,169,2151,2020,9,7,Neutral,90,Mobile,0
14298,175,2086,2021,9,7,Positive,399,Xbox 360,1
14299,163,7396,2023,4,7,Neutral,419,Xbox One,1
14300,101,6882,2018,12,6,Neutral,319,Mobile,1
14301,139,6874,2021,3,4,Neutral,392,Mobile,1
14302,107,7311,2021,5,1,Negative,428,Mobile,1
14303,163,133,2024,2,7,Positive,283,Nintendo Switch,1
14304,156,826,2021,11,6,Neutral,8,Xbox 360,1
14305,167,4015,2017,1,4,Negative,238,Xbox One,1
14306,183,9355,2024,11,1,Negative,42,PS5,1
14307,172,1645,2020,5,7,Neutral,362,Wii,1
14308,27,1064,2019,7,6,Neutral,197,PC,1
14309,116,6023,2017,3,4,Neutral,271,PC,1
14310,65,3714,2020,9,7,Positive,241,Mobile,1
14311,22,5766,2017,6,9,Positive,244,PC,0
14312,146,815,2017,8,8,Positive,29,Xbox 360,0
14313,149,7885,2023,2,10,Positive,102,PS5,1
14314,139,4449,2022,11,7,Positive,239,PS4,1
14315,155,4213,2020,5,9,Positive,70,PS4,1
14316,143,6592,2016,10,9,Positive,46,PS5,1
14317,122,5507,2020,10,8,Positive,151,PS4,1
14318,141,8133,2021,4,9,Positive,248,PC,1
14319,69,9723,2016,3,7,Neutral,458,Xbox Series X,1
14320,101,5133,2021,2,8,Positive,428,Wii,0
14321,37,4672,2024,10,10,Positive,453,PC,1
14322,151,4765,2019,6,7,Neutral,427,Xbox One,1
14323,27,7176,2023,2,7,Positive,179,PS3,1
14324,97,6988,2020,11,1,Negative,447,Xbox 360,0
14325,109,4343,2022,9,8,Positive,47,PS3,1
14326,143,377,2021,12,8,Positive,226,Mobile,1
14327,28,970,2015,7,3,Negative,449,PS3,1
14328,140,6779,2015,9,9,Positive,195,Xbox Series X,1
14329,168,6741,2023,1,3,Negative,145,PS3,0
14330,170,7917,2016,3,3,Negative,240,Xbox One,1
14331,195,6187,2019,6,5,Neutral,459,PS4,1
14332,101,6010,2020,12,8,Positive,60,PS5,1
14333,117,1968,2020,7,4,Neutral,448,Xbox 360,0
14334,135,337,2017,11,10,Positive,300,Xbox One,0
14335,94,4585,2021,5,5,Neutral,8,Xbox Series X,1
14336,198,1083,2016,8,7,Positive,212,PC,1
14337,8,3929,2017,5,8,Positive,297,PC,1
14338,118,291,2017,5,8,Positive,76,PS5,1
14339,56,8878,2017,8,10,Positive,262,PC,1
14340,126,2036,2024,7,7,Positive,181,PC,1
14341,136,2498,2023,11,6,Neutral,174,Xbox 360,1
14342,6,9452,2016,4,9,Positive,225,Wii,1
14343,72,8563,2020,9,8,Positive,319,Wii,1
14344,15,1299,2022,4,6,Neutral,260,PS5,1
14345,45,7660,2018,9,10,Positive,402,PS5,1
14346,120,8808,2023,1,8,Positive,201,Xbox 360,1
14347,66,4830,2017,10,4,Neutral,469,PC,1
14348,82,4235,2022,8,10,Positive,141,PS3,1
14349,188,2283,2019,8,3,Negative,120,PS4,1
14350,170,8469,2017,11,5,Neutral,167,Xbox 360,1
14351,112,7334,2022,1,10,Positive,88,PS5,1
14352,101,8449,2018,1,8,Positive,371,Mobile,0
14353,142,635,2015,12,5,Neutral,296,PS5,1
14354,13,1532,2024,1,9,Positive,214,Xbox Series X,1
14355,72,5309,2023,3,4,Neutral,12,PS4,1
14356,69,9668,2019,12,9,Positive,476,Xbox Series X,1
14357,75,1,2022,6,5,Neutral,162,Mobile,0
14358,117,4404,2020,4,3,Negative,392,PS4,1
14359,9,8706,2015,6,3,Negative,455,Wii,1
14360,130,9191,2015,6,8,Positive,449,PS4,1
14361,74,385,2016,1,9,Positive,248,Xbox One,0
14362,35,4246,2017,8,8,Positive,180,Wii,1
14363,160,9101,2022,6,10,Positive,364,Nintendo Switch,1
14364,69,6103,2024,8,6,Neutral,161,PC,1
14365,111,4814,2018,11,10,Positive,347,PS4,1
14366,48,19,2020,11,6,Neutral,259,Nintendo Switch,1
14367,153,6554,2020,3,7,Positive,498,Xbox One,0
14368,56,5912,2015,11,7,Positive,475,PC,1
14369,182,4222,2021,6,7,Positive,493,Wii,1
14370,91,4219,2016,2,9,Positive,387,PS4,1
14371,187,7548,2018,10,7,Neutral,318,PC,1
14372,74,5139,2023,9,9,Positive,1,PC,1
14373,177,5524,2015,12,4,Neutral,33,PS3,1
14374,99,8035,2023,10,10,Positive,106,PC,1
14375,156,5029,2017,9,10,Positive,498,Xbox Series X,1
14376,157,5503,2021,5,9,Positive,269,Wii,1
14377,55,1861,2020,7,9,Positive,110,Nintendo Switch,0
14378,49,5203,2023,10,6,Neutral,117,PS5,1
14379,194,9016,2015,6,8,Positive,57,PS4,1
14380,1,7764,2016,2,5,Neutral,289,Wii,0
14381,12,4088,2023,10,7,Positive,429,Mobile,1
14382,136,6324,2020,8,9,Positive,283,Xbox One,1
14383,51,4149,2015,11,10,Positive,279,PS4,1
14384,138,3590,2019,7,7,Positive,279,Xbox 360,1
14385,82,9407,2024,4,9,Positive,238,PS3,1
14386,53,2780,2015,8,7,Positive,463,Xbox 360,1
14387,142,3364,2024,6,8,Positive,494,PC,1
14388,130,5771,2015,9,5,Neutral,189,PS3,1
